"seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","V10","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr1",75505231,75506326,1096,"*","epilc_kdm5c_wt_.merged.bam_peak_139",241,".",6.23706,28.1746,24.1555,282,"Promoter",1,75490534,75505641,15108,2,"98733","ENSMUST00000155084.7",0,"ENSMUSG00000026211","Obsl1","obscurin-like 1"
"chr1",78488577,78488853,277,"*","epilc_kdm5c_wt_.merged.bam_peak_141",44,".",2.87863,7.67588,4.48726,232,"Promoter",1,78471186,78488795,17610,2,"23874","ENSMUST00000189931.6",0,"ENSMUSG00000026245","Farsb","phenylalanyl-tRNA synthetase, beta subunit"
"chr1",79671581,79671915,335,"*","epilc_kdm5c_wt_.merged.bam_peak_142",109,".",3.78573,14.5516,10.9888,245,"Promoter",1,79608845,79671965,63121,2,"252903","ENSMUST00000159312.1",50,"ENSMUSG00000054702","Ap1s3","adaptor-related protein complex AP-1, sigma 3"
"chr1",79761397,79762042,646,"*","epilc_kdm5c_wt_.merged.bam_peak_143",115,".",3.8012,15.1459,11.5587,326,"Promoter",1,79702262,79761769,59508,2,"69368","ENSMUST00000113512.7",0,"ENSMUSG00000073643","Wdfy1","WD repeat and FYVE domain containing 1"
"chr1",79858835,79859137,303,"*","epilc_kdm5c_wt_.merged.bam_peak_144",77,".",4.04764,11.1812,7.77583,141,"Promoter",1,79815108,79858696,43589,2,"20720","ENSMUST00000153862.1",-139,"ENSMUSG00000026249","Serpine2","serine (or cysteine) peptidase inhibitor, clade E, member 2"
"chr1",82316299,82316574,276,"*","epilc_kdm5c_wt_.merged.bam_peak_147",23,".",2.31182,5.31185,2.32992,140,"Promoter",1,82316452,82445366,128915,1,"76867","ENSMUST00000027322.13",0,"ENSMUSG00000026142","Rhbdd1","rhomboid domain containing 1"
"chr1",85703483,85703798,316,"*","epilc_kdm5c_wt_.merged.bam_peak_148",39,".",2.82122,7.10882,3.96283,184,"Promoter",1,85703442,85707995,4554,1,"20684","ENSMUST00000141709.1",41,"ENSMUSG00000026222","Sp100","nuclear antigen Sp100"
"chr1",86018314,86018821,508,"*","epilc_kdm5c_wt_.merged.bam_peak_149",97,".",4.16837,13.2952,9.79067,341,"Promoter",1,86018068,86029248,11181,1,"70060","ENSMUST00000149469.2",246,"ENSMUSG00000026226","Spata3","spermatogenesis associated 3"
"chr1",86046019,86046683,665,"*","epilc_kdm5c_wt_.merged.bam_peak_150",404,".",7.75338,44.7909,40.4049,336,"Promoter",1,86045863,86055456,9594,1,"72792","ENSMUST00000165824.2",156,"ENSMUSG00000026227","2810459M11Rik","RIKEN cDNA 2810459M11 gene"
"chr1",86303095,86303692,598,"*","epilc_kdm5c_wt_.merged.bam_peak_151",155,".",4.45541,19.291,15.5437,186,"Promoter",1,86303234,86307305,4072,1,"227327","ENSMUST00000113306.3",0,"ENSMUSG00000079445","B3gnt7","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7"
"chr1",86358550,86359307,758,"*","epilc_kdm5c_wt_.merged.bam_peak_152",344,".",6.53298,38.6988,34.4408,225,"Promoter",1,86357312,86358969,1658,2,"17975","ENSMUST00000185785.1",0,"ENSMUSG00000026234","Ncl","nucleolin"
"chr1",86524695,86526676,1982,"*","epilc_kdm5c_wt_.merged.bam_peak_156",1406,".",15.7544,146.599,140.608,453,"Promoter",1,86526726,86530712,3987,1,"19231","ENSMUST00000045897.14",-50,"ENSMUSG00000026238","Ptma","prothymosin alpha"
"chr1",86669747,86670882,1136,"*","epilc_kdm5c_wt_.merged.bam_peak_158",102,".",4.29542,13.7296,10.203,509,"Promoter",1,86666291,86670571,4281,2,"18159","ENSMUST00000027449.5",0,"ENSMUSG00000026241","Nppc","natriuretic peptide type C"
"chr1",86703446,86703990,545,"*","epilc_kdm5c_wt_.merged.bam_peak_159",67,".",3.00331,10.0598,6.71849,360,"Promoter",1,86703808,86748331,44524,1,"208718","ENSMUST00000188121.6",0,"ENSMUSG00000053333","Dis3l2","DIS3 like 3'-5' exoribonuclease 2"
"chr1",87154121,87154823,703,"*","epilc_kdm5c_wt_.merged.bam_peak_160",277,".",7.53311,31.8206,27.7133,318,"Promoter",1,87147658,87155027,7370,2,"13599","ENSMUST00000027463.10",204,"ENSMUSG00000026247","Ecel1","endothelin converting enzyme-like 1"
"chr1",88008030,88008483,454,"*","epilc_kdm5c_wt_.merged.bam_peak_162",157,".",4.64136,19.4625,15.7086,190,"Promoter",1,87985755,88008528,22774,2,"227334","ENSMUST00000186315.1",45,"ENSMUSG00000005501","Usp40","ubiquitin specific peptidase 40"
"chr1",88205295,88205919,625,"*","epilc_kdm5c_wt_.merged.bam_peak_163",842,".",10.6323,89.38,84.2055,264,"Promoter",1,88204732,88205782,1051,2,"15504","ENSMUST00000119972.3",0,"ENSMUSG00000081984","Dnajb3","DnaJ heat shock protein family (Hsp40) member B3"
"chr1",88277147,88277760,614,"*","epilc_kdm5c_wt_.merged.bam_peak_164",154,".",2.53281,19.2281,15.4828,338,"Promoter",1,88277661,88308073,30413,1,"171382","ENSMUST00000148138.7",0,"ENSMUSG00000036251","Trpm8","transient receptor potential cation channel, subfamily M, member 8"
"chr1",90603183,90603722,540,"*","epilc_kdm5c_wt_.merged.bam_peak_165",230,".",5.23558,27.0556,23.0661,251,"Promoter",1,90603476,90613124,9649,1,"108679","ENSMUST00000191510.6",0,"ENSMUSG00000034432","Cops8","COP9 signalosome subunit 8"
"chr1",90998534,90999695,1162,"*","epilc_kdm5c_wt_.merged.bam_peak_166",223,".",6.71131,26.2909,22.323,253,"Promoter",1,90998737,91108640,109904,1,"16978","ENSMUST00000189505.6",0,"ENSMUSG00000026305","Lrrfip1","leucine rich repeat (in FLII) interacting protein 1"
"chr1",91144856,91145336,481,"*","epilc_kdm5c_wt_.merged.bam_peak_168",76,".",4.68866,11.0763,7.67592,219,"Promoter",1,91145101,91152725,7625,1,"329207","ENSMUST00000188818.1",0,"ENSMUSG00000070732","Rbm44","RNA binding motif protein 44"
"chr1",91366474,91366843,370,"*","epilc_kdm5c_wt_.merged.bam_peak_170",59,".",3.14032,9.26343,5.96689,124,"Promoter",1,91366430,91374217,7788,1,"227358","ENSMUST00000086861.11",44,"ENSMUSG00000047443","Erfe","erythroferrone"
"chr1",91398164,91398966,803,"*","epilc_kdm5c_wt_.merged.bam_peak_171",1317,".",15.6913,137.613,131.731,371,"Promoter",1,91373861,91398700,24840,2,"67444","ENSMUST00000187049.6",0,"ENSMUSG00000026309","Ilkap","integrin-linked kinase-associated serine/threonine phosphatase 2C"
"chr1",91412170,91413166,997,"*","epilc_kdm5c_wt_.merged.bam_peak_172",391,".",6.84653,43.46,39.1007,421,"Promoter",1,91411483,91413208,1726,2,"55927","ENSMUST00000132188.7",42,"ENSMUSG00000067071","Hes6","hairy and enhancer of split 6"
"chr1",91459158,91459740,583,"*","epilc_kdm5c_wt_.merged.bam_peak_173",81,".",3.29186,11.5984,8.17192,337,"Promoter",1,91415982,91459324,43343,2,"18627","ENSMUST00000069620.9",0,"ENSMUSG00000055866","Per2","period circadian clock 2"
"chr1",91801634,91802197,564,"*","epilc_kdm5c_wt_.merged.bam_peak_174",129,".",4.76189,16.6063,12.957,190,"Promoter",1,91801461,91848028,46568,1,"13345","ENSMUST00000007949.3",173,"ENSMUSG00000007805","Twist2","twist basic helix-loop-helix transcription factor 2"
"chr1",92473523,92473844,322,"*","epilc_kdm5c_wt_.merged.bam_peak_175",42,".",2.89336,7.36946,4.20915,99,"Promoter",1,92439279,92473757,34479,2,"67273","ENSMUST00000189503.6",0,"ENSMUSG00000026260","Ndufa10","NADH:ubiquinone oxidoreductase subunit A10"
"chr1",92641602,92641935,334,"*","epilc_kdm5c_wt_.merged.bam_peak_176",40,".",2.7914,7.17144,4.02115,215,"Promoter",1,92637145,92641923,4779,2,"66915","ENSMUST00000148508.1",0,"ENSMUSG00000073616","Cops9","COP9 signalosome subunit 9"
"chr1",92831636,92832434,799,"*","epilc_kdm5c_wt_.merged.bam_peak_177",111,".",4.70049,14.7346,11.163,314,"Promoter",1,92831645,92860779,29135,1,"14733","ENSMUST00000045970.7",0,"ENSMUSG00000034220","Gpc1","glypican 1"
"chr1",92907127,92907473,347,"*","epilc_kdm5c_wt_.merged.bam_peak_178",160,".",4.42807,19.7919,16.0272,191,"Promoter",1,92906981,92908435,1455,1,"67446","ENSMUST00000060913.7",146,"ENSMUSG00000047067","Dusp28","dual specificity phosphatase 28"
"chr1",92911147,92911437,291,"*","epilc_kdm5c_wt_.merged.bam_peak_179",64,".",3.3875,9.76185,6.44294,113,"Promoter",1,92911209,92915933,4725,1,"108657","ENSMUST00000179993.1",0,"ENSMUSG00000026269","Rnpepl1","arginyl aminopeptidase (aminopeptidase B)-like 1"
"chr1",92933883,92935053,1171,"*","epilc_kdm5c_wt_.merged.bam_peak_180",1683,".",16.981,174.688,168.358,622,"Promoter",1,92934376,92947941,13566,1,"23830","ENSMUST00000027488.10",0,"ENSMUSG00000026270","Capn10","calpain 10"
"chr1",93235782,93236276,495,"*","epilc_kdm5c_wt_.merged.bam_peak_181",201,".",5.07173,24.1026,20.1981,227,"Promoter",1,93235841,93301065,65225,1,"208777","ENSMUST00000062202.13",0,"ENSMUSG00000047793","Sned1","sushi, nidogen and EGF-like domains 1"
"chr1",93478993,93479504,512,"*","epilc_kdm5c_wt_.merged.bam_peak_182",164,".",4.46143,20.2621,16.4805,166,"Promoter",1,93478993,93500499,21507,1,"18000","ENSMUST00000131175.8",0,"ENSMUSG00000026276","Septin2","septin 2"
"chr1",93685448,93685992,545,"*","epilc_kdm5c_wt_.merged.bam_peak_184",49,".",2.96586,8.19292,4.96729,289,"Promoter",1,93685660,93695764,10105,1,"51800","ENSMUST00000027499.12",0,"ENSMUSG00000026278","Bok","BCL2-related ovarian killer"
"chr1",93754773,93755187,415,"*","epilc_kdm5c_wt_.merged.bam_peak_186",59,".",3.14032,9.26343,5.96689,167,"Promoter",1,93754905,93790610,35706,1,"66615","ENSMUST00000027502.15",0,"ENSMUSG00000026280","Atg4b","autophagy related 4B, cysteine peptidase"
"chr1",93801652,93802172,521,"*","epilc_kdm5c_wt_.merged.bam_peak_187",92,".",3.60152,12.7322,9.25364,200,"Promoter",1,93792576,93801934,9359,2,"21915","ENSMUST00000027503.13",0,"ENSMUSG00000026281","Dtymk","deoxythymidylate kinase"
"chr1",93803494,93803845,352,"*","epilc_kdm5c_wt_.merged.bam_peak_188",34,".",2.40443,6.60109,3.49797,191,"Promoter",1,93803965,93822095,18131,1,"66262","ENSMUST00000027505.12",-120,"ENSMUSG00000026283","Ing5","inhibitor of growth family, member 5"
"chr1",95313627,95314390,764,"*","epilc_kdm5c_wt_.merged.bam_peak_189",131,".",4.37573,16.7725,13.1187,201,"Promoter",1,95313628,95327945,14318,1,"67698","ENSMUST00000186780.1",0,"ENSMUSG00000051185","Fam174a","family with sequence similarity 174, member A"
"chr1",95667649,95667936,288,"*","epilc_kdm5c_wt_.merged.bam_peak_190",65,".",3.70886,9.87357,6.54134,112,"Promoter",1,95587682,95667571,79890,2,"20452","ENSMUST00000043336.10",-78,"ENSMUSG00000040710","St8sia4","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4"
"chr1",97660799,97661198,400,"*","epilc_kdm5c_wt_.merged.bam_peak_191",88,".",4.65348,12.295,8.83256,193,"Promoter",1,97643903,97661676,17774,2,"52392","ENSMUST00000153115.7",478,"ENSMUSG00000044768","Macir","macrophage immunometabolism regulator"
"chr1",105991072,105991927,856,"*","epilc_kdm5c_wt_.merged.bam_peak_194",44,".",2.91222,7.62014,4.43596,143,"Promoter",1,105990689,106034067,43379,1,"227449","ENSMUST00000119166.7",383,"ENSMUSG00000038866","Zcchc2","zinc finger, CCHC domain containing 2"
"chr1",106714711,106714986,276,"*","epilc_kdm5c_wt_.merged.bam_peak_197",42,".",3.13588,7.40877,4.24028,50,"Promoter",1,106538178,106714274,176097,2,"12043","ENSMUST00000112751.1",-437,"ENSMUSG00000057329","Bcl2","B cell leukemia/lymphoma 2"
"chr1",106759370,106759766,397,"*","epilc_kdm5c_wt_.merged.bam_peak_198",81,".",3.61473,11.5542,8.13242,162,"Promoter",1,106720459,106759727,39269,2,"70750","ENSMUST00000010049.5",0,"ENSMUSG00000009905","Kdsr","3-ketodihydrosphingosine reductase"
"chr1",106796413,106797036,624,"*","epilc_kdm5c_wt_.merged.bam_peak_199",250,".",5.67003,29.1062,25.0636,364,"Promoter",1,106764071,106796667,32597,2,"20479","ENSMUST00000112736.7",0,"ENSMUSG00000009907","Vps4b","vacuolar protein sorting 4B"
"chr1",111864269,111864566,298,"*","epilc_kdm5c_wt_.merged.bam_peak_200",42,".",3.53023,7.40185,4.23537,125,"Promoter",1,111858702,111864768,6067,2,"319901","ENSMUST00000186365.1",202,"ENSMUSG00000038702","Dsel","dermatan sulfate epimerase-like"
"chr1",118311087,118311407,321,"*","epilc_kdm5c_wt_.merged.bam_peak_201",115,".",3.86628,15.1781,11.5877,133,"Promoter",1,118308707,118311236,2530,2,"22099","ENSMUST00000188882.1",0,"ENSMUSG00000026374","Tsn","translin"
"chr1",118321773,118322253,481,"*","epilc_kdm5c_wt_.merged.bam_peak_202",184,".",5.23847,22.268,18.4216,223,"Promoter",1,118321839,118333822,11984,1,"67949","ENSMUST00000027626.12",0,"ENSMUSG00000026377","Nifk","nucleolar protein interacting with the FHA domain of MKI67"
"chr1",119053495,119053960,466,"*","epilc_kdm5c_wt_.merged.bam_peak_204",86,".",3.68518,12.075,8.62967,319,"Promoter",1,118834132,119053619,219488,2,"14633","ENSMUST00000062483.14",0,"ENSMUSG00000048402","Gli2","GLI-Kruppel family member GLI2"
"chr1",119421633,119421918,286,"*","epilc_kdm5c_wt_.merged.bam_peak_206",41,".",3.24889,7.3271,4.16885,215,"Promoter",1,119415465,119422248,6784,2,"16324","ENSMUST00000038765.5",330,"ENSMUSG00000037035","Inhbb","inhibin beta-B"
"chr1",119525825,119526947,1123,"*","epilc_kdm5c_wt_.merged.bam_peak_207",1386,".",16.1712,144.657,138.688,496,"Promoter",1,119526160,119528983,2824,1,"226351","ENSMUST00000183952.1",0,"ENSMUSG00000098923","Tmem185b","transmembrane protein 185B"
"chr1",119648388,119648694,307,"*","epilc_kdm5c_wt_.merged.bam_peak_208",59,".",3.23423,9.20319,5.91295,92,"Promoter",1,119595074,119648617,53544,2,"226352","ENSMUST00000027632.13",0,"ENSMUSG00000026383","Epb41l5","erythrocyte membrane protein band 4.1 like 5"
"chr1",120120634,120121459,826,"*","epilc_kdm5c_wt_.merged.bam_peak_209",123,".",4.25213,15.9714,12.3485,524,"Promoter",1,120113280,120121078,7799,2,"13167","ENSMUST00000027634.12",0,"ENSMUSG00000026385","Dbi","diazepam binding inhibitor"
"chr1",120264958,120265312,355,"*","epilc_kdm5c_wt_.merged.bam_peak_210",29,".",2.66349,6.05364,2.99955,265,"Promoter",1,120190757,120265255,74499,2,"68428","ENSMUST00000140490.7",0,"ENSMUSG00000026389","Steap3","STEAP family member 3"
"chr1",121327873,121328318,446,"*","epilc_kdm5c_wt_.merged.bam_peak_211",65,".",3.18273,9.84628,6.51584,226,"Promoter",1,121304353,121328024,23672,2,"72999","ENSMUST00000003818.13",0,"ENSMUSG00000003721","Insig2","insulin induced gene 2"
"chr1",121527452,121528152,701,"*","epilc_kdm5c_wt_.merged.bam_peak_212",310,".",6.4615,35.2393,31.0571,355,"Promoter",1,121509842,121528465,18624,2,"15564","ENSMUST00000055884.7",313,"ENSMUSG00000050534","Htr5b","5-hydroxytryptamine (serotonin) receptor 5B"
"chr1",121567542,121568173,632,"*","epilc_kdm5c_wt_.merged.bam_peak_213",354,".",9.00234,39.7123,35.4318,269,"Promoter",1,121553835,121567989,14155,2,"66942","ENSMUST00000001724.11",0,"ENSMUSG00000001674","Ddx18","DEAD box helicase 18"
"chr1",125435519,125435998,480,"*","epilc_kdm5c_wt_.merged.bam_peak_214",142,".",4.8428,17.9111,14.2133,187,"Promoter",1,125392905,125435727,42823,2,"74117","ENSMUST00000027579.16",0,"ENSMUSG00000026341","Actr3","ARP3 actin-related protein 3"
"chr1",128103448,128103882,435,"*","epilc_kdm5c_wt_.merged.bam_peak_215",155,".",4.83551,19.2509,15.5042,203,"Promoter",1,128103324,128237736,134413,1,"226412","ENSMUST00000036288.10",124,"ENSMUSG00000056211","R3hdm1","R3H domain containing 1"
"chr1",128244247,128244693,447,"*","epilc_kdm5c_wt_.merged.bam_peak_216",271,".",5.96123,31.25,27.1563,223,"Promoter",1,128244162,128279378,35217,1,"67812","ENSMUST00000027592.5",85,"ENSMUSG00000026353","Ubxn4","UBX domain protein 4"
"chr1",128359343,128359848,506,"*","epilc_kdm5c_wt_.merged.bam_peak_217",93,".",3.88566,12.8391,9.35094,234,"Promoter",1,128331590,128359664,28075,2,"17219","ENSMUST00000027601.10",0,"ENSMUSG00000026355","Mcm6","minichromosome maintenance complex component 6"
"chr1",128416794,128417317,524,"*","epilc_kdm5c_wt_.merged.bam_peak_218",47,".",2.74528,7.99676,4.7886,159,"Promoter",1,128363707,128417359,53653,2,"226414","ENSMUST00000027602.14",42,"ENSMUSG00000026356","Dars","aspartyl-tRNA synthetase"
"chr1",128591375,128591794,420,"*","epilc_kdm5c_wt_.merged.bam_peak_219",70,".",3.7166,10.408,7.04471,186,"Promoter",1,128588199,128592290,4092,2,"12767","ENSMUST00000052172.6",496,"ENSMUSG00000045382","Cxcr4","chemokine (C-X-C motif) receptor 4"
"chr1",130717543,130717945,403,"*","epilc_kdm5c_wt_.merged.bam_peak_221",62,".",3.54484,9.59976,6.28886,166,"Promoter",1,130717327,130724358,7032,1,"226418","ENSMUST00000049813.5",216,"ENSMUSG00000046404","Yod1","YOD1 deubiquitinase"
"chr1",131138026,131138588,563,"*","epilc_kdm5c_wt_.merged.bam_peak_222",148,".",4.50125,18.5442,14.8233,122,"Promoter",1,131127455,131138340,10886,2,"226419","ENSMUST00000016670.8",0,"ENSMUSG00000016526","Dyrk3","dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 3"
"chr1",132007470,132007986,517,"*","epilc_kdm5c_wt_.merged.bam_peak_223",203,".",5.358,24.2498,20.3401,301,"Promoter",1,132007607,132026448,18842,1,"13714","ENSMUST00000086556.11",0,"ENSMUSG00000026436","Elk4","ELK4, member of ETS oncogene family"
"chr1",132067928,132068235,308,"*","epilc_kdm5c_wt_.merged.bam_peak_224",22,".",2.70456,5.21742,2.2454,240,"Promoter",1,132026621,132067965,41345,2,"213006","ENSMUST00000112370.8",0,"ENSMUSG00000059149","Mfsd4a","major facilitator superfamily domain containing 4A"
"chr1",132139401,132139699,299,"*","epilc_kdm5c_wt_.merged.bam_peak_225",81,".",3.38299,11.5584,8.13553,138,"Promoter",1,132112237,132139684,27448,2,"18557","ENSMUST00000027697.11",0,"ENSMUSG00000026437","Cdk18","cyclin-dependent kinase 18"
"chr1",132315797,132316591,795,"*","epilc_kdm5c_wt_.merged.bam_peak_226",451,".",7.91761,49.6541,45.1755,452,"Promoter",1,132316126,132333293,17168,1,"74137","ENSMUST00000072177.13",0,"ENSMUSG00000009772","Nuak2","NUAK family, SNF1-like kinase, 2"
"chr1",132417415,132417977,563,"*","epilc_kdm5c_wt_.merged.bam_peak_227",59,".",3.18525,9.23056,5.93723,191,"Promoter",1,132417555,132466958,49404,1,"213452","ENSMUST00000045110.13",0,"ENSMUSG00000042046","Dstyk","dual serine/threonine and tyrosine protein kinase"
"chr1",133046092,133046597,506,"*","epilc_kdm5c_wt_.merged.bam_peak_228",125,".",4.38382,16.1876,12.5567,235,"Promoter",1,133046012,133108687,62676,1,"240752","ENSMUST00000077730.6",80,"ENSMUSG00000026447","Pik3c2b","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta"
"chr1",133130938,133131674,737,"*","epilc_kdm5c_wt_.merged.bam_peak_229",100,".",3.62682,13.5834,10.0615,451,"Promoter",1,133131143,133139783,8641,1,"108954","ENSMUST00000052529.3",0,"ENSMUSG00000046062","Ppp1r15b","protein phosphatase 1, regulatory subunit 15B"
"chr1",134494578,134495025,448,"*","epilc_kdm5c_wt_.merged.bam_peak_233",109,".",3.78573,14.5516,10.9888,214,"Promoter",1,134494648,134508774,14127,1,"98710","ENSMUST00000047978.8",0,"ENSMUSG00000042229","Rabif","RAB interacting factor"
"chr1",135283313,135283609,297,"*","epilc_kdm5c_wt_.merged.bam_peak_237",32,".",2.86165,6.36465,3.28018,263,"Promoter",1,135262712,135284084,21373,2,"215615","ENSMUST00000074357.7",475,"ENSMUSG00000041926","Rnpep","arginyl aminopeptidase (aminopeptidase B)"
"chr1",135313585,135314080,496,"*","epilc_kdm5c_wt_.merged.bam_peak_238",158,".",4.26446,19.6171,15.8579,275,"Promoter",1,135295213,135313778,18566,2,"21854","ENSMUST00000081104.9",0,"ENSMUSG00000062580","Timm17a","translocase of inner mitochondrial membrane 17a"
"chr1",135430215,135430672,458,"*","epilc_kdm5c_wt_.merged.bam_peak_239",51,".",2.87029,8.35935,5.12544,105,"Promoter",1,135382312,135430499,48188,2,"226432","ENSMUST00000041023.13",0,"ENSMUSG00000041879","Ipo9","importin 9"
"chr1",135584936,135585307,372,"*","epilc_kdm5c_wt_.merged.bam_peak_240",29,".",2.69007,5.98303,2.93452,252,"Promoter",1,135434580,135585355,150776,2,"215690","ENSMUST00000040599.14",48,"ENSMUSG00000009418","Nav1","neuron navigator 1"
"chr1",135766233,135766714,482,"*","epilc_kdm5c_wt_.merged.bam_peak_241",126,".",4.12615,16.3265,12.6907,229,"Promoter",1,135766119,135769136,3018,1,"27280","ENSMUST00000038945.5",114,"ENSMUSG00000041801","Phlda3","pleckstrin homology like domain, family A, member 3"
"chr1",135818647,135819165,519,"*","epilc_kdm5c_wt_.merged.bam_peak_242",141,".",5.02916,17.872,14.1759,249,"Promoter",1,135818598,135833342,14745,1,"16763","ENSMUST00000038760.9",49,"ENSMUSG00000041782","Lad1","ladinin"
"chr1",136130929,136131303,375,"*","epilc_kdm5c_wt_.merged.bam_peak_243",90,".",3.93555,12.4787,9.00962,255,"Promoter",1,136126178,136131183,5006,2,"329253","ENSMUST00000134998.7",0,"ENSMUSG00000086264","Gm15850","predicted gene 15850"
"chr1",136131370,136131846,477,"*","epilc_kdm5c_wt_.merged.bam_peak_244",161,".",4.52283,19.9127,16.1441,243,"Promoter",1,136131389,136177998,46610,1,"16565","ENSMUST00000075164.10",0,"ENSMUSG00000041642","Kif21b","kinesin family member 21B"
"chr1",136259739,136260374,636,"*","epilc_kdm5c_wt_.merged.bam_peak_245",98,".",3.62463,13.3259,9.81839,395,"Promoter",1,136259797,136260873,1077,2,"383563","ENSMUST00000086395.6",499,"ENSMUSG00000052759","Gpr25","G protein-coupled receptor 25"
"chr1",136346041,136346475,435,"*","epilc_kdm5c_wt_.merged.bam_peak_247",57,".",2.66335,9.05703,5.78097,84,"Promoter",1,136268123,136346104,77982,2,"67886","ENSMUST00000048309.11",0,"ENSMUSG00000041570","Camsap2","calmodulin regulated spectrin-associated protein family, member 2"
"chr1",136415331,136415710,380,"*","epilc_kdm5c_wt_.merged.bam_peak_248",216,".",6.13022,25.6398,21.6913,190,"Promoter",1,136411916,136415519,3604,2,"320054","ENSMUST00000181746.1",0,"ENSMUSG00000097403","9230116N13Rik","RIKEN cDNA 9230116N13 gene"
