"seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr5",122803782,122804321,540,"*","Promoter",5,122773237,122804204,30968,2,"231724","uc012eda.1",0,"ENSMUSG00000038569","Rad9b","RAD9 checkpoint clamp component B"
"chr5",123157085,123158085,1001,"*","Promoter",5,123157566,123177849,20284,1,"18438","uc008zls.1",0,"ENSMUSG00000029470","P2rx4","purinergic receptor P2X, ligand-gated ion channel 4"
"chr5",125002699,125003077,379,"*","Promoter",5,125002873,125018136,15264,1,"67848","uc012edm.1",0,"ENSMUSG00000029389","Ddx55","DEAD box helicase 55"
"chr5",125956193,125956962,770,"*","Promoter",5,125956243,125997773,41531,1,"78894","uc008zrs.1",0,"ENSMUSG00000029482","Aacs","acetoacetyl-CoA synthetase"
"chr5",128112609,128113181,573,"*","Promoter",5,128112632,128187890,75259,1,"319804","uc008zsd.1",0,"ENSMUSG00000049971","Glt1d1","glycosyltransferase 1 domain containing 1"
"chr5",129525250,129525831,582,"*","Promoter",5,129526031,129530196,4166,1,"19384","uc008zsr.1",-200,"ENSMUSG00000029430","Ran","RAN, member RAS oncogene family"
"chr5",130384460,130384909,450,"*","Promoter",5,130384410,130387151,2742,1,"69034","uc008ztp.2",50,"ENSMUSG00000095789","Nupr1l","nuclear protein transcriptional regulator 1 like"
"chr5",130504985,130505495,511,"*","Promoter",5,130505176,130536653,31478,1,"12909","uc008zua.1",0,"ENSMUSG00000025532","Crcp","calcitonin gene-related peptide-receptor component protein"
"chr5",130619917,130620331,415,"*","Promoter",5,130620758,130631678,10921,1,"212919","uc008zue.1",-427,"ENSMUSG00000034110","Kctd7","potassium channel tetramerisation domain containing 7"
"chr5",131783012,131783877,866,"*","Promoter",5,131350821,131783392,432572,2,"212996","uc008zuq.1",0,"ENSMUSG00000034040","Galnt17","polypeptide N-acetylgalactosaminyltransferase 17"
"chr5",134659391,134660313,923,"*","Promoter",5,134659908,134673358,13451,1,"114674","uc008zvd.1",0,"ENSMUSG00000015942","Gtf2ird2","GTF2I repeat domain containing 2"
"chr5",135643862,135644253,392,"*","Promoter",5,135644242,135649310,5069,1,"12054","uc008zxv.2",0,"ENSMUSG00000029681","Bcl7b","B cell CLL/lymphoma 7B"
"chr5",136108538,136108985,448,"*","Promoter",5,136108524,136122246,13723,1,"215160","uc008zys.1",14,"ENSMUSG00000039917","Rhbdd2","rhomboid domain containing 2"
"chr5",137735194,137736216,1023,"*","Promoter",5,137735897,137736892,996,1,"70240","uc009abz.1",0,"ENSMUSG00000051502","Ufsp1","UFM1-specific peptidase 1"
"chr5",137748924,137749324,401,"*","Promoter",5,137736932,137748902,11971,2,"83701","uc012eew.1",-22,"ENSMUSG00000037364","Srrt","serrate RNA effector molecule homolog (Arabidopsis)"
"chr5",138228953,138229331,379,"*","Promoter",5,138229030,138263849,34820,1,"381678","uc009adz.2",0,"ENSMUSG00000037108","Zcwpw1","zinc finger, CW type with PWWP domain 1"
"chr5",138635489,138636214,726,"*","Promoter",5,138635542,138636628,1087,1,"330216","uc009afa.1",0,"ENSMUSG00000049285","Mblac1","metallo-beta-lactamase domain containing 1"
"chr5",138721356,138721959,604,"*","Promoter",5,138721737,138753621,31885,1,"50878","uc009afn.2",0,"ENSMUSG00000036928","Stag3","stromal antigen 3"
"chr5",138882751,138883192,442,"*","Promoter",5,138882704,138901922,19219,1,"72154","uc009afo.2",47,"ENSMUSG00000036898","Zfp157","zinc finger protein 157"
"chr5",140267452,140268027,576,"*","Promoter",5,140267490,140278606,11117,1,"17135","uc009ahd.1",0,"ENSMUSG00000018143","Mafk","v-maf musculoaponeurotic fibrosarcoma oncogene family, protein K (avian)"
"chr5",141199792,141200163,372,"*","Promoter",5,141200081,141229467,29387,1,"231842","uc009aif.1",0,"ENSMUSG00000050022","Amz1","archaelysin family metallopeptidase 1"
"chr5",143722076,143722791,716,"*","Promoter",5,143722034,143734868,12835,1,"14086","uc009ajl.1",42,"ENSMUSG00000029581","Fscn1","fascin actin-bundling protein 1"
"chr5",145529376,145529730,355,"*","Promoter",5,145529661,145620642,90982,1,"100683","uc009alt.1",0,"ENSMUSG00000045482","Trrap","transformation/transcription domain-associated protein"
"chr5",145991991,145992565,575,"*","Promoter",5,145992584,145999191,6608,1,"72611","uc009amp.1",-19,"ENSMUSG00000007812","Zfp655","zinc finger protein 655"
"chr5",147395648,147396324,677,"*","Promoter",5,147393726,147395980,2255,2,"14738","uc012eha.1",0,"ENSMUSG00000041468","Gpr12","G-protein coupled receptor 12"
"chr6",4852715,4853175,461,"*","Promoter",6,4852974,5115661,262688,1,"243725","uc009avx.1",0,"ENSMUSG00000032827","Ppp1r9a","protein phosphatase 1, regulatory subunit 9A"
"chr6",11857159,11857524,366,"*","Promoter",6,11850373,11857446,7074,2,"17992","uc009ayd.1",0,"ENSMUSG00000029632","Ndufa4","Ndufa4, mitochondrial complex associated"
"chr6",24614515,24614957,443,"*","Promoter",6,24563810,24614995,51186,2,"73178","uc009bbv.2",38,"ENSMUSG00000029684","Wasl","WASP like actin nucleation promoting factor"
"chr6",24905273,24906507,1235,"*","Promoter",6,24901141,24906125,4985,2,"319832","uc009bcc.1",0,"ENSMUSG00000048022","Tmem229a","transmembrane protein 229A"
"chr6",28782125,28782457,333,"*","Promoter",6,28778126,28781747,3622,2,"192198","uc009bcu.1",-378,"ENSMUSG00000049939","Lrrc4","leucine rich repeat containing 4"
"chr6",29161759,29162481,723,"*","Promoter",6,29150440,29162271,11832,2,"23917","uc009bda.1",0,"ENSMUSG00000003500","Impdh1","inosine monophosphate dehydrogenase 1"
"chr6",30643177,30643802,626,"*","Promoter",6,30603457,30643682,40226,2,"83922","uc009bfr.1",0,"ENSMUSG00000029790","Cep41","centrosomal protein 41"
"chr6",38248835,38249394,560,"*","Promoter",6,38237394,38249259,11866,2,"209032","uc009bjx.2",0,"ENSMUSG00000047749","Zc3hav1l","zinc finger CCCH-type, antiviral 1-like"
"chr6",39523670,39524788,1119,"*","Promoter",6,39523875,39538768,14894,1,"57869","uc009bmb.1",0,"ENSMUSG00000046947","Adck2","aarF domain containing kinase 2"
"chr6",43615668,43615997,330,"*","Promoter",6,43295006,43616174,321169,2,"29807","uc009bsq.1",177,"ENSMUSG00000029735","Tpk1","thiamine pyrophosphokinase"
"chr6",48345315,48345745,431,"*","Promoter",6,48345585,48369854,24270,1,"77827","uc009bty.2",0,"ENSMUSG00000042810","Krba1","KRAB-A domain containing 1"
"chr6",48543522,48544448,927,"*","Promoter",6,48543882,48549081,5200,1,"58887","uc009buv.1",0,"ENSMUSG00000052751","Repin1","replication initiator 1"
"chr6",53769869,53770414,546,"*","Promoter",6,53765462,53770819,5358,2,"66873","uc009bzk.2",405,"ENSMUSG00000043496","Tril","TLR4 interactor with leucine-rich repeats"
"chr6",55401954,55402706,753,"*","Promoter",6,55401974,55451449,49476,1,"11517","uc009cat.1",0,"ENSMUSG00000029778","Adcyap1r1","adenylate cyclase activating polypeptide 1 receptor 1"
"chr6",56873428,56873880,453,"*","Promoter",6,56832395,56873926,41532,2,"107569","uc009cbr.2",46,"ENSMUSG00000029780","Nt5c3","5'-nucleotidase, cytosolic III"
"chr6",57641733,57642018,286,"*","Promoter",6,57605030,57642072,37043,2,"66459","uc009ccl.1",54,"ENSMUSG00000043162","Pyurf","Pigy upstream reading frame"
"chr6",59375962,59376672,711,"*","Promoter",6,59302455,59376284,73830,2,"243385","uc009cdk.1",0,"ENSMUSG00000045441","Gprin3","GPRIN family member 3"
"chr6",65331048,65331511,464,"*","Promoter",6,65331288,65408144,76857,1,"243407","uc009cef.2",0,"ENSMUSG00000029917","Qrfprl","pyroglutamylated RFamide peptide receptor like"
"chr6",71390930,71391621,692,"*","Promoter",6,71338628,71390631,52004,2,"68477","uc009cgu.2",-299,"ENSMUSG00000002222","Rmnd5a","required for meiotic nuclear division 5 homolog A"
"chr6",72047668,72048050,383,"*","Promoter",6,72047607,72104564,56958,1,"20454","uc009chz.1",61,"ENSMUSG00000056091","St3gal5","ST3 beta-galactoside alpha-2,3-sialyltransferase 5"
"chr6",72389771,72390451,681,"*","Promoter",6,72382793,72389552,6760,2,"232087","uc009ciq.1",-219,"ENSMUSG00000053907","Mat2a","methionine adenosyltransferase II, alpha"
"chr6",82602256,82603151,896,"*","Promoter",6,82571852,82602859,31008,2,"66979","uc009clj.1",0,"ENSMUSG00000030042","Pole4","polymerase (DNA-directed), epsilon 4 (p12 subunit)"
"chr6",83456544,83457106,563,"*","Promoter",6,83430208,83456963,26756,2,"27369","uc009cnn.2",0,"ENSMUSG00000014554","Dguok","deoxyguanosine kinase"
"chr6",85382006,85382285,280,"*","Promoter",6,85381970,85396423,14454,1,"232187","uc009cpq.1",36,"ENSMUSG00000033706","Smyd5","SET and MYND domain containing 5"
"chr6",85865346,85866489,1144,"*","Promoter",6,85860148,85865671,5524,2,"66116","uc009cqk.2",0,"ENSMUSG00000057103","Nat8f1","N-acetyltransferase 8 (GCN5-related) family member 1"
"chr6",85978617,85979383,767,"*","Promoter",6,85978722,86047130,68409,1,"11519","uc009crc.1",0,"ENSMUSG00000030000","Add2","adducin 2 (beta)"
"chr6",86321061,86321536,476,"*","Promoter",6,86321534,86328896,7363,1,"68011","uc009crm.1",0,"ENSMUSG00000057278","Snrpg","small nuclear ribonucleoprotein polypeptide G"
"chr6",86476654,86477510,857,"*","Promoter",6,86474491,86476159,1669,2,"23983","uc009csc.1",-495,"ENSMUSG00000051695","Pcbp1","poly(rC) binding protein 1"
"chr6",88577294,88577823,530,"*","Promoter",6,88563745,88577439,13695,2,"74589","uc009cvk.1",0,"ENSMUSG00000033182","Kbtbd12","kelch repeat and BTB (POZ) domain containing 12"
"chr6",88825049,88825496,448,"*","Promoter",6,88814270,88824983,10714,2,"319655","uc009cvw.1",-66,"ENSMUSG00000033152","Podxl2","podocalyxin-like 2"
"chr6",89312894,89313314,421,"*","Promoter",6,89266308,89312607,46300,2,"18844","uc009cwg.2",-287,"ENSMUSG00000030084","Plxna1","plexin A1"
"chr6",89544904,89545728,825,"*","Promoter",6,89333140,89545646,212507,2,"66098","uc009cwh.2",0,"ENSMUSG00000030086","Chchd6","coiled-coil-helix-coiled-coil-helix domain containing 6"
"chr6",90759914,90760249,336,"*","Promoter",6,90609592,90760117,150526,2,"232227","uc012epa.1",0,"ENSMUSG00000034312","Iqsec1","IQ motif and Sec7 domain 1"
"chr6",91106729,91107604,876,"*","Promoter",6,91106809,91124677,17869,1,"232232","uc009cxv.1",0,"ENSMUSG00000034245","Hdac11","histone deacetylase 11"
"chr6",91465575,91465830,256,"*","Promoter",6,91439302,91465882,26581,2,"22591","uc009cyd.1",52,"ENSMUSG00000030094","Xpc","xeroderma pigmentosum, complementation group C"
"chr6",107480196,107480616,421,"*","Promoter",6,107479779,107520204,40426,1,"16979","uc009ddd.1",417,"ENSMUSG00000034648","Lrrn1","leucine rich repeat protein 1, neuronal"
"chr6",113392527,113393137,611,"*","Promoter",6,113392589,113395002,2414,1,"67767","uc009dgd.1",0,"ENSMUSG00000051256","Jagn1","jagunal homolog 1"
"chr6",113432631,113433185,555,"*","Promoter",6,113433563,113439233,5671,1,"171508","uc009dgn.1",-378,"ENSMUSG00000030284","Creld1","cysteine-rich with EGF-like domains 1"
"chr6",113574055,113574573,519,"*","Promoter",6,113574015,113581627,7613,1,"22346","uc009dha.1",40,"ENSMUSG00000033933","Vhl","von Hippel-Lindau tumor suppressor"
"chr6",114081378,114081842,465,"*","Promoter",6,114081235,114199880,118646,1,"243616","uc009dhs.1",143,"ENSMUSG00000030307","Slc6a11","solute carrier family 6 (neurotransmitter transporter, GABA), member 11"
"chr6",114825066,114825482,417,"*","Promoter",6,114812108,114825125,13018,2,"232334","uc009die.1",0,"ENSMUSG00000030315","Vgll4","vestigial like family member 4"
"chr6",121133964,121134490,527,"*","Promoter",6,121133685,121146203,12519,1,"74043","uc012esc.1",279,"ENSMUSG00000067825","Pex26","peroxisomal biogenesis factor 26"
"chr6",124914823,124915579,757,"*","Promoter",6,124908429,124915547,7119,2,"26894","uc009dsr.2",0,"ENSMUSG00000030127","Cops7a","COP9 signalosome subunit 7A"
"chr6",125095285,125095870,586,"*","Promoter",6,125095259,125111800,16542,1,"320678","uc012est.1",26,"ENSMUSG00000038271","Iffo1","intermediate filament family orphan 1"
"chr6",126689395,126690818,1424,"*","Promoter",6,126658347,126690692,32346,2,"16494","uc009dvc.2",0,"ENSMUSG00000038077","Kcna6","potassium voltage-gated channel, shaker-related, subfamily, member 6"
"chr6",127403320,127403752,433,"*","Promoter",6,127403741,127429073,25333,1,"101187","uc009dvx.1",0,"ENSMUSG00000037997","Parp11","poly (ADP-ribose) polymerase family, member 11"
"chr6",129483706,129484024,319,"*","Promoter",6,129483374,129492349,8976,1,"57436","uc009ega.1",332,"ENSMUSG00000030161","Gabarapl1","gamma-aminobutyric acid (GABA) A receptor-associated protein-like 1"
"chr6",133055084,133055814,731,"*","Promoter",6,133055257,133057764,2508,1,"381820","uc009ejz.2",0,"ENSMUSG00000072704","Smim10l1","small integral membrane protein 10 like 1"
"chr6",145882515,145882989,475,"*","Promoter",6,145882667,145913745,31079,1,"16651","uc009eru.1",0,"ENSMUSG00000030255","Sspn","sarcospan"
"chr6",147039703,147040767,1065,"*","Promoter",6,147039597,147061300,21704,1,"232539","uc009esu.1",106,"ENSMUSG00000040102","Klhl42","kelch-like 42"
"chr6",147424308,147425115,808,"*","Promoter",6,147424393,147581134,156742,1,"67015","uc009esy.1",0,"ENSMUSG00000030301","Ccdc91","coiled-coil domain containing 91"
"chr6",147995915,147996302,388,"*","Promoter",6,147995938,148125370,129433,1,"330450","uc009etb.1",0,"ENSMUSG00000030303","Far2","fatty acyl CoA reductase 2"
"chr6",149357115,149357782,668,"*","Promoter",6,149357408,149360658,3251,1,"12121","uc009euf.1",0,"ENSMUSG00000003452","Bicd1","BICD cargo adaptor 1"
"chr7",4072515,4073030,516,"*","Promoter",7,4026074,4072330,46257,2,"77323","uc012ewp.1",-185,"ENSMUSG00000086155","9430041J12Rik","RIKEN cDNA 9430041J12 gene"
"chr7",4100867,4101483,617,"*","Promoter",7,4099785,4101474,1690,2,"243813","uc009exd.1",0,"ENSMUSG00000043432","Leng9","leukocyte receptor cluster (LRC) member 9"
"chr7",4966613,4967018,406,"*","Promoter",7,4967110,4970090,2981,1,"66056","uc009ezj.1",-92,"ENSMUSG00000051184","Zfp524","zinc finger protein 524"
"chr7",13063353,13064124,772,"*","Promoter",7,13063654,13068063,4410,1,"67370","uc009feb.2",0,"ENSMUSG00000030386","Zfp606","zinc finger protein 606"
"chr7",13419804,13420373,570,"*","Promoter",7,13420159,13435933,15775,1,"65020","uc009fej.2",0,"ENSMUSG00000058638","Zfp110","zinc finger protein 110"
"chr7",16506751,16507245,495,"*","Promoter",7,16502557,16507720,5164,2,"20364","uc009fgp.1",475,"ENSMUSG00000041571","Selenow","selenoprotein W"
"chr7",16705079,16705441,363,"*","Promoter",7,16705225,16706873,1649,1,"70394","uc009fgx.2",0,"ENSMUSG00000006021","Kptn","kaptin"
"chr7",16857830,16858670,841,"*","Promoter",7,16857362,16859041,1680,2,"66300","uc012fag.1",371,"ENSMUSG00000091811","Inafm1","InaF motif containing 1"
"chr7",16894984,16895460,477,"*","Promoter",7,16894932,16903683,8752,1,"170770","uc009fho.2",52,"ENSMUSG00000002083","Bbc3","BCL2 binding component 3"
"chr7",17545000,17545262,263,"*","Promoter",7,17545144,17547669,2526,1,"71691","uc009fip.1",0,"ENSMUSG00000041141","Pnma8a","PNMA family member 8A"
"chr7",25266530,25266977,448,"*","Promoter",7,25267042,25289552,22511,1,"260299","uc009fps.1",-65,"ENSMUSG00000054793","Cadm4","cell adhesion molecule 4"
"chr7",25292128,25293098,971,"*","Promoter",7,25292106,25300701,8596,1,"232969","uc009fpu.2",22,"ENSMUSG00000064264","Zfp428","zinc finger protein 428"
"chr7",26101977,26102637,661,"*","Promoter",7,26102183,26150936,48754,1,"269878","uc009fsj.2",0,"ENSMUSG00000045039","Megf8","multiple EGF-like-domains 8"
"chr7",29062695,29063432,738,"*","Promoter",7,29062725,29065148,2424,1,"434156","uc012fgp.1",0,"ENSMUSG00000070705","Eid2b","EP300 interacting inhibitor of differentiation 2B"
"chr7",29478175,29478574,400,"*","Promoter",7,29478163,29484356,6194,1,"233040","uc009fzk.2",12,"ENSMUSG00000037463","Fbxo27","F-box protein 27"
"chr7",30857393,30858010,618,"*","Promoter",7,30841053,30857842,16790,2,"330502","uc009gda.2",0,"ENSMUSG00000098022","Zfp82","zinc finger protein 82"
"chr7",31206915,31207413,499,"*","Promoter",7,31206751,31213765,7015,1,"243910","uc009gei.1",164,"ENSMUSG00000036931","Nfkbid","nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, delta"
"chr7",31514175,31515074,900,"*","Promoter",7,31512720,31514553,1834,2,"69804","uc009gga.1",0,"ENSMUSG00000006315","Tmem147","transmembrane protein 147"
"chr7",51751933,51752578,646,"*","Promoter",7,51751958,51752514,557,1,"75538","uc009gps.2",0,"ENSMUSG00000051113","Garin5a","golgi associated RAB2 interactor 5A"
"chr7",52616873,52617334,462,"*","Promoter",7,52594492,52617189,22698,2,"76787","uc012fkh.1",0,"ENSMUSG00000003863","Ppfia3","protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 3"
"chr7",54102082,54102509,428,"*","Promoter",7,54102452,54110997,8546,1,"16828","uc009gzo.2",0,"ENSMUSG00000063229","Ldha","lactate dehydrogenase A"
"chr7",54263565,54263880,316,"*","Promoter",7,54245766,54263784,18019,2,"101685","uc009gzx.2",0,"ENSMUSG00000049516","Spty2d1","SPT2 chromatin protein domain containing 1"
"chr7",59116565,59117185,621,"*","Promoter",7,59117385,59249828,132444,1,"14453","uc009hch.1",-200,"ENSMUSG00000030498","Gas2","growth arrest specific 2"
"chr7",69493068,69493995,928,"*","Promoter",7,69493163,69494813,1651,1,"17984","uc009hff.1",0,"ENSMUSG00000033585","Ndn","necdin, MAGE family member"
"chr7",71432113,71432522,410,"*","Promoter",7,71432556,71448058,15503,1,"233315","uc009hgc.1",-34,"ENSMUSG00000030522","Mtmr10","myotubularin related protein 10"
"chr7",72017657,72018006,350,"*","Promoter",7,72016536,72017926,1391,2,"66647","uc009hgm.1",0,"ENSMUSG00000070520","Nsmce3","NSE3 homolog, SMC5-SMC6 complex component"
"chr7",74517665,74518213,549,"*","Promoter",7,74378717,74517744,139028,2,"17258","uc009hif.1",0,"ENSMUSG00000030557","Mef2a","myocyte enhancer factor 2A"
"chr7",74903559,74904657,1099,"*","Promoter",7,74875047,74904628,29582,2,"233335","uc009hiv.1",0,"ENSMUSG00000030554","Synm","synemin, intermediate filament protein"
"chr7",75893309,75894135,827,"*","Promoter",7,75881880,75894124,12245,2,"66412","uc009hjh.1",0,"ENSMUSG00000042659","Arrdc4","arrestin domain containing 4"
"chr7",80884896,80885933,1038,"*","Promoter",7,80885193,80921805,36613,1,"100038347","uc009hrf.2",0,"ENSMUSG00000078670","Fam174b","family with sequence similarity 174, member B"
"chr7",86611041,86611814,774,"*","Promoter",7,86594269,86611159,16891,2,"18975","uc009hyj.1",0,"ENSMUSG00000039176","Polg","polymerase (DNA directed), gamma"
"chr7",87259198,87260435,1238,"*","Promoter",7,87239734,87260236,20503,2,"269951","uc009hzn.2",0,"ENSMUSG00000030541","Idh2","isocitrate dehydrogenase 2 (NADP+), mitochondrial"
"chr7",88597985,88599377,1393,"*","Promoter",7,88492329,88599562,107234,2,"12877","uc009ibw.1",185,"ENSMUSG00000025586","Cpeb1","cytoplasmic polyadenylation element binding protein 1"
"chr7",88934446,88934872,427,"*","Promoter",7,88927073,88934339,7267,2,"67290","uc009icm.1",-107,"ENSMUSG00000025102","3110040N11Rik","RIKEN cDNA 3110040N11 gene"
"chr7",91032482,91033181,700,"*","Promoter",7,91029005,91032851,3847,2,"80889","uc009idw.1",0,"ENSMUSG00000070462","Tlnrd1","talin rod domain containing 1"
"chr7",91558610,91559159,550,"*","Promoter",7,91394789,91558469,163681,2,"11864","uc009ieh.1",-141,"ENSMUSG00000015709","Arnt2","aryl hydrocarbon receptor nuclear translocator 2"
"chr7",97089327,97089694,368,"*","Promoter",7,97067199,97089695,22497,2,"67669","uc009igh.1",1,"ENSMUSG00000062797","Hikeshi","heat shock protein nuclear import factor"
"chr7",99784859,99785458,600,"*","Promoter",7,99730233,99785652,55420,2,"73845","uc009ihx.2",194,"ENSMUSG00000041343","Ankrd42","ankyrin repeat domain 42"
"chr7",99889612,99889955,344,"*","Promoter",7,99886168,99889969,3802,2,"666737","uc012fpb.1",14,"ENSMUSG00000074024","4632427E13Rik","RIKEN cDNA 4632427E13 gene"
"chr7",104629537,104629813,277,"*","Promoter",7,104629466,104689908,60443,1,"101861","uc009iji.2",71,"ENSMUSG00000025133","Ints4","integrator complex subunit 4"
"chr7",104844805,104845493,689,"*","Promoter",7,104845201,104867389,22189,1,"12729","uc009ijr.1",0,"ENSMUSG00000025439","Clns1a","chloride channel, nucleotide-sensitive, 1A"
"chr7",107007148,107007434,287,"*","Promoter",7,106986079,107007393,21315,2,"66624","uc009imd.1",0,"ENSMUSG00000035227","Spcs2","signal peptidase complex subunit 2 homolog (S. cerevisiae)"
"chr7",107307703,107308431,729,"*","Promoter",7,107307787,107309441,1655,1,"67164","uc009iml.2",0,"ENSMUSG00000030725","Lipt2","lipoyl(octanoyl) transferase 2 (putative)"
"chr7",112630163,112630759,597,"*","Promoter",7,112629130,112630711,1582,2,"109042","uc009iye.1",0,"ENSMUSG00000037060","Cavin3","caveolae associated 3"
"chr7",116154613,116155529,917,"*","Promoter",7,116154394,116177973,23580,1,"22141","uc009jdf.1",219,"ENSMUSG00000031028","Tub","tubby bipartite transcription factor"
"chr7",116846848,116847262,415,"*","Promoter",7,116847251,116855695,8445,1,"57373","uc009jdy.1",0,"ENSMUSG00000031023","Akip1","A kinase (PRKA) interacting protein 1"
"chr7",116924638,116925472,835,"*","Promoter",7,116901570,116925059,23490,2,"78593","uc009jef.1",0,"ENSMUSG00000034825","Nrip3","nuclear receptor interacting protein 3"
"chr7",118265472,118266774,1303,"*","Promoter",7,118261187,118266189,5003,2,"75479","uc009jga.1",0,"ENSMUSG00000110424","1700012D14Rik","RIKEN cDNA 1700012D14 gene"
"chr7",119368941,119369793,853,"*","Promoter",7,119369350,119458829,89480,1,"320878","uc009jgl.2",0,"ENSMUSG00000038244","Mical2","microtubule associated monooxygenase, calponin and LIM domain containing 2"
"chr7",120909278,120910127,850,"*","Promoter",7,120909512,121073390,163879,1,"233744","uc009jhu.2",0,"ENSMUSG00000038156","Spon1","spondin 1, (f-spondin) extracellular matrix protein"
"chr7",121706027,121706486,460,"*","Promoter",7,121693682,121706486,12805,2,"244209","uc009jid.1",0,"ENSMUSG00000030670","Cyp2r1","cytochrome P450, family 2, subfamily r, polypeptide 1"
"chr7",125848820,125849330,511,"*","Promoter",7,125832072,125849252,17181,2,"56209","uc009jki.1",0,"ENSMUSG00000033917","Gde1","glycerophosphodiester phosphodiesterase 1"
"chr7",126864023,126864519,497,"*","Promoter",7,126858608,126864279,5672,2,"233802","uc009jlo.1",0,"ENSMUSG00000030942","Thumpd1","THUMP domain containing 1"
"chr7",129164004,129164722,719,"*","Promoter",7,129130236,129164712,34477,2,"74105","uc009joa.1",0,"ENSMUSG00000030872","Gga2","golgi associated, gamma adaptin ear containing, ARF binding protein 2"
"chr7",130643682,130644458,777,"*","Promoter",7,130622154,130643963,21810,2,"210162","uc009jps.1",0,"ENSMUSG00000030757","Zkscan2","zinc finger with KRAB and SCAN domains 2"
"chr7",134168626,134169479,854,"*","Promoter",7,134165651,134169668,4018,2,"17188","uc009jua.1",189,"ENSMUSG00000030678","Maz","MYC-associated zinc finger protein (purine-binding transcription factor)"
"chr7",134376411,134377077,667,"*","Promoter",7,134375932,134376644,713,2,"100043580","uc012fua.1",0,"ENSMUSG00000000486","Gm4532","predicted gene 4532"
"chr7",134387589,134388300,712,"*","Promoter",7,134388040,134398315,10276,1,"244216","uc009juv.1",0,"ENSMUSG00000054716","Zfp771","zinc finger protein 771"
"chr7",134519075,134519707,633,"*","Promoter",7,134516051,134519564,3514,2,"269997","uc009jvd.1",0,"ENSMUSG00000054381","Zfp747","zinc finger protein 747"
"chr7",134984456,134985170,715,"*","Promoter",7,134985322,134992479,7158,1,"20909","uc009jwy.1",-152,"ENSMUSG00000030805","Stx4a","syntaxin 4A (placental)"
"chr7",135020265,135020634,370,"*","Promoter",7,135020310,135027432,7123,1,"233905","uc009jxb.1",0,"ENSMUSG00000049739","Zfp646","zinc finger protein 646"
"chr7",135888025,135888290,266,"*","Promoter",7,135888384,135928349,39966,1,"207352","uc009jzj.2",-94,"ENSMUSG00000055319","Sec23ip","Sec23 interacting protein"
"chr7",138505892,138506322,431,"*","Promoter",7,138486232,138506212,19981,2,"68277","uc009kbg.1",0,"ENSMUSG00000040177","2310057M21Rik","RIKEN cDNA 2310057M21 gene"
"chr7",139158448,139159342,895,"*","Promoter",7,139158143,139177316,19174,1,"233919","uc009kbs.1",305,"ENSMUSG00000040125","Gpr26","G protein-coupled receptor 26"
"chr7",140043995,140044387,393,"*","Promoter",7,140019144,140044330,25187,2,"72096","uc009kcm.1",0,"ENSMUSG00000030960","Eef1akmt2","EEF1A lysine methyltransferase 2"
"chr7",140315574,140316084,511,"*","Promoter",7,140178694,140315166,136473,2,"13017","uc009kcz.1",-408,"ENSMUSG00000030970","Ctbp2","C-terminal binding protein 2"
"chr7",141416668,141417207,540,"*","Promoter",7,141074883,141416780,341898,2,"11489","uc009kdp.1",0,"ENSMUSG00000054555","Adam12","a disintegrin and metallopeptidase domain 12 (meltrin alpha)"
"chr7",147019815,147020374,560,"*","Promoter",7,147020073,147063987,43915,1,"52389","uc009kgb.1",0,"ENSMUSG00000025475","Adgra1","adhesion G protein-coupled receptor A1"
"chr7",147323473,147323815,343,"*","Promoter",7,147323463,147336685,13223,1,"212508","uc009khd.2",10,"ENSMUSG00000039018","Mtg1","mitochondrial ribosome-associated GTPase 1"
"chr7",148246472,148246888,417,"*","Promoter",7,148247173,148258018,10846,1,"330671","uc009kje.1",-285,"ENSMUSG00000055629","B4galnt4","beta-1,4-N-acetyl-galactosaminyl transferase 4"
"chr7",148358534,148359041,508,"*","Promoter",7,148346225,148358750,12526,2,"107702","uc009kjt.2",0,"ENSMUSG00000038650","Rnh1","ribonuclease/angiogenin inhibitor 1"
"chr7",148512788,148513359,572,"*","Promoter",7,148483075,148513624,30550,2,"54006","uc009kkn.2",265,"ENSMUSG00000058886","Deaf1","DEAF1, transcription factor"
"chr7",151361446,151361954,509,"*","Promoter",7,151361425,151608580,247156,1,"210274","uc009kqe.2",21,"ENSMUSG00000037541","Shank2","SH3 and multiple ankyrin repeat domains 2"
"chr8",4238177,4238546,370,"*","Promoter",8,4238740,4247897,9158,1,"26400","uc009kti.2",-194,"ENSMUSG00000002948","Map2k7","mitogen-activated protein kinase kinase 7"
"chr8",4258234,4259044,811,"*","Promoter",8,4257646,4259274,1629,2,"330695","uc009ktp.2",230,"ENSMUSG00000048644","Ctxn1","cortexin 1"
"chr8",11007500,11007951,452,"*","Promoter",8,10986964,11008430,21467,2,"384783","uc009kuz.1",479,"ENSMUSG00000038894","Irs2","insulin receptor substrate 2"
"chr8",12915179,12915758,580,"*","Promoter",8,12915893,13020509,104617,1,"17207","uc009kwl.2",-135,"ENSMUSG00000031442","Mcf2l","mcf.2 transforming sequence-like"
